id,created_at,text,,
8.62422E+17,5/10/17 21:39,b'@PurpleBunz @LadyAodh 8 more years to restore them. #MAGA',"[{'text': 'MAGA', 'indices': [52, 57]}]","[{'screen_name': 'PurpleBunz', 'name': 'Luke Gold', 'id': 2764870716, 'id_str': '2764870716', 'indices': [0, 11]}, {'screen_name': 'LadyAodh', 'name': 'Ann Kelly', 'id': 3089155533, 'id_str': '3089155533', 'indices': [12, 21]}]"
8.62422E+17,5/10/17 21:39,b'Essa aula nunca demorou tanto',[],[]
8.62422E+17,5/10/17 21:39,b'Celebrities Melt Down Over Comey Firing: \xe2\x80\x98Full Blown Constitutional Crisis\xe2\x80\x99 https://t.co/sfy1fFrHV3 #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [100, 111]}, {'text': 'Trump', 'indices': [112, 118]}, {'text': 'MAGA', 'indices': [119, 124]}]",[]
8.62422E+17,5/10/17 21:39,"b""@ELLEmagazine @Spacekatgal Give 'em Hell, Brianna!    #ComeyFiring #TheResistance \n#resist #Trumprussia #OurRevolution #Trump #MAGA""","[{'text': 'ComeyFiring', 'indices': [54, 66]}, {'text': 'TheResistance', 'indices': [67, 81]}, {'text': 'resist', 'indices': [83, 90]}, {'text': 'Trumprussia', 'indices': [91, 103]}, {'text': 'OurRevolution', 'indices': [104, 118]}, {'text': 'Trump', 'indices': [119, 125]}, {'text': 'MAGA', 'indices': [126, 131]}]","[{'screen_name': 'ELLEmagazine', 'name': 'ELLE Magazine (US)', 'id': 20177423, 'id_str': '20177423', 'indices': [0, 13]}, {'screen_name': 'Spacekatgal', 'name': 'Brianna Wu', 'id': 17264476, 'id_str': '17264476', 'indices': [14, 26]}]"
8.62422E+17,5/10/17 21:39,b'RT @bfraser747: #Comey is gone &amp; there will be a new #Trump appointment #FBI director &amp; I hope they will take #Corruption seriously. \n\n#Loc\xe2\x80\xa6',"[{'text': 'Comey', 'indices': [16, 22]}, {'text': 'Trump', 'indices': [57, 63]}, {'text': 'FBI', 'indices': [76, 80]}, {'text': 'Corruption', 'indices': [118, 129]}]","[{'screen_name': 'bfraser747', 'name': 'BRIAN FRASER', 'id': 274891222, 'id_str': '274891222', 'indices': [3, 14]}]"
8.62422E+17,5/10/17 21:39,"b'@Change @BetsyDeVos Lol, MAGA'",[],"[{'screen_name': 'Change', 'name': 'Change.org', 'id': 15947602, 'id_str': '15947602', 'indices': [0, 7]}, {'screen_name': 'BetsyDeVos', 'name': 'Betsy DeVos', 'id': 599530439, 'id_str': '599530439', 'indices': [8, 19]}]"
8.62422E+17,5/10/17 21:39,"b'RT @lacymacauley: @glasc @lawerewolf Only one person has been shot on the #antifa/#MAGA binary, and that person was #antifa shot by #MAGA.\xe2\x80\xa6'","[{'text': 'antifa', 'indices': [74, 81]}, {'text': 'MAGA', 'indices': [82, 87]}, {'text': 'antifa', 'indices': [116, 123]}, {'text': 'MAGA', 'indices': [132, 137]}]","[{'screen_name': 'lacymacauley', 'name': 'Lacy MacAuley', 'id': 15692923, 'id_str': '15692923', 'indices': [3, 16]}, {'screen_name': 'glasc', 'name': 'glasc', 'id': 18533765, 'id_str': '18533765', 'indices': [18, 24]}, {'screen_name': 'lawerewolf', 'name': 'Frank Espinoza', 'id': 3889899854, 'id_str': '3889899854', 'indices': [25, 36]}]"
8.62422E+17,5/10/17 21:39,"b'Drone Images Expose Major US, Jordan Military Build-up On Syrian Border https://t.co/6qfRJmOBav #FreeSpeech #Trump #MAGA'","[{'text': 'FreeSpeech', 'indices': [96, 107]}, {'text': 'Trump', 'indices': [108, 114]}, {'text': 'MAGA', 'indices': [115, 120]}]",[]
8.62422E+17,5/10/17 21:39,"b'RT @Miami4Trump: Hey Comey, THIS Is The Moment You Lost ALL CREDIBILITY By Not Prosecuting A Career Criminal, Known As Crooked Hillary \xf0\x9f\x98\x82\n#F\xe2\x80\xa6'",[],"[{'screen_name': 'Miami4Trump', 'name': 'Jordan _Ÿ‡º_Ÿ‡¸', 'id': 704034081898668032, 'id_str': '704034081898668032', 'indices': [3, 15]}]"
8.62422E+17,5/10/17 21:39,"b""RT @RealDrGina: Deported 15 TIMES, little boy head injured on way home from @Disney!  \n\nPlease fix this @POTUS! We're WITH U! #MAGA\n\nhttps:\xe2\x80\xa6""","[{'text': 'MAGA', 'indices': [126, 131]}]","[{'screen_name': 'RealDrGina', 'name': 'Gina Gentry Loudon', 'id': 20118767, 'id_str': '20118767', 'indices': [3, 14]}, {'screen_name': 'Disney', 'name': 'Disney', 'id': 67418441, 'id_str': '67418441', 'indices': [76, 83]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [104, 110]}]"
8.62422E+17,5/10/17 21:38,b'German Soldier Arrested In \xe2\x80\x98False-Flag\xe2\x80\x99 Plot to Assassinate Pro-Refugee Politicians https://t.co/mjg9xfWPMZ #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [108, 119]}, {'text': 'Trump', 'indices': [120, 126]}, {'text': 'MAGA', 'indices': [127, 132]}]",[]
8.62422E+17,5/10/17 21:38,"b'RT @peplamb: @realDonaldTrump Fear not Mr. Trump!\n""The Lord will conquer your enemies when they attack you""\nDeuteronomy 28:7 #MAGA #GodBles\xe2\x80\xa6'","[{'text': 'MAGA', 'indices': [125, 130]}]","[{'screen_name': 'peplamb', 'name': '#OneNationUnderGOD', 'id': 91145627, 'id_str': '91145627', 'indices': [3, 11]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [13, 29]}]"
8.62422E+17,5/10/17 21:38,b'RT @SandraTXAS: 24 hours later and Democrat STILL foaming at the mouth \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #ComeyFiring\n#MAGA\n#Trump',"[{'text': 'ComeyFiring', 'indices': [75, 87]}, {'text': 'MAGA', 'indices': [88, 93]}, {'text': 'Trump', 'indices': [94, 100]}]","[{'screen_name': 'SandraTXAS', 'name': 'Õèá—©á‘_á—ªá–‡á—© Ù†', 'id': 33529092, 'id_str': '33529092', 'indices': [3, 14]}]"
8.62422E+17,5/10/17 21:38,b'Sorting out maga tonight was stressing me right out but all sorted and the next holiday on the list for this year \xf0\x9f\x98\x82\xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb',[],[]
8.62422E+17,5/10/17 21:38,b'RT @PolitiDiva: The more you know \xf0\x9f\xa4\x94 #wednesdaywisdom #PJNET #MAGA #TCOT #BackTheBlue #lanternsbuzz #2A https://t.co/Tn4JvLbUwT',"[{'text': 'wednesdaywisdom', 'indices': [36, 52]}, {'text': 'PJNET', 'indices': [53, 59]}, {'text': 'MAGA', 'indices': [60, 65]}, {'text': 'TCOT', 'indices': [66, 71]}, {'text': 'BackTheBlue', 'indices': [72, 84]}, {'text': 'lanternsbuzz', 'indices': [85, 98]}, {'text': '2A', 'indices': [99, 102]}]","[{'screen_name': 'PolitiDiva', 'name': 'PolitiDiva', 'id': 101856262, 'id_str': '101856262', 'indices': [3, 14]}]"
8.62422E+17,5/10/17 21:38,b'With Comey Gone Trump Has Clear But Dangerous Path To Drain The D.C. Swamp https://t.co/cU0VNCgbDm #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [99, 110]}, {'text': 'Trump', 'indices': [111, 117]}, {'text': 'MAGA', 'indices': [118, 123]}]",[]
8.62422E+17,5/10/17 21:38,"b""RT @ProgressOutlook: How do #MAGA donors feel knowing their hard-earned money is being redistributed to Trump's pockets through obscene ren\xe2\x80\xa6""","[{'text': 'MAGA', 'indices': [28, 33]}]","[{'screen_name': 'ProgressOutlook', 'name': 'America Resurgent', 'id': 594116718, 'id_str': '594116718', 'indices': [3, 19]}]"
8.62422E+17,5/10/17 21:38,b'RT @AndrewLSeidel: #MAGA ? https://t.co/FXH4yDcnin',"[{'text': 'MAGA', 'indices': [19, 24]}]","[{'screen_name': 'AndrewLSeidel', 'name': 'Andrew Seidel', 'id': 3384912719, 'id_str': '3384912719', 'indices': [3, 17]}]"
8.62422E+17,5/10/17 21:38,b'RT @DonaldJTrumpJr: Great time with Governor Eric Holcomb on Monday night in Indianapolis at the Indiana GOP Spring Dinner. #maga #in #indi\xe2\x80\xa6',"[{'text': 'maga', 'indices': [124, 129]}, {'text': 'in', 'indices': [130, 133]}]","[{'screen_name': 'DonaldJTrumpJr', 'name': 'Donald Trump Jr.', 'id': 39344374, 'id_str': '39344374', 'indices': [3, 18]}]"
8.62422E+17,5/10/17 21:38,"b'EU Darling Macron Wants Banks to Flood Paris After Brexit, Warns Top Exec https://t.co/BIy8Nu3EdP #FreeSpeech #Trump #MAGA'","[{'text': 'FreeSpeech', 'indices': [98, 109]}, {'text': 'Trump', 'indices': [110, 116]}, {'text': 'MAGA', 'indices': [117, 122]}]",[]
8.62422E+17,5/10/17 21:38,b'RT @eissolomon11: #Winning ALL we do is #WIN #WIN #WIN #WIN\n\n#TrumpRussia \xf0\x9f\x98\x82\n\n#POTUS #Americans First\n\n#Maga\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/XESciypAU0',"[{'text': 'Winning', 'indices': [18, 26]}, {'text': 'WIN', 'indices': [40, 44]}, {'text': 'WIN', 'indices': [45, 49]}, {'text': 'WIN', 'indices': [50, 54]}, {'text': 'WIN', 'indices': [55, 59]}, {'text': 'TrumpRussia', 'indices': [61, 73]}, {'text': 'POTUS', 'indices': [77, 83]}, {'text': 'Americans', 'indices': [84, 94]}, {'text': 'Maga', 'indices': [102, 107]}]","[{'screen_name': 'eissolomon11', 'name': 'Deplorablegirlâù_ï¸èbot', 'id': 822462665910063105, 'id_str': '822462665910063105', 'indices': [3, 16]}]"
8.62422E+17,5/10/17 21:38,b'RT @LouDobbs: Hypocritical Dimms defend Comey after blaming him for Clinton loss. @PatrickBuchanan joins #Dobbs FBN7p #MAGA #TrumpTrain',"[{'text': 'Dobbs', 'indices': [105, 111]}, {'text': 'MAGA', 'indices': [118, 123]}, {'text': 'TrumpTrain', 'indices': [124, 135]}]","[{'screen_name': 'LouDobbs', 'name': 'Lou Dobbs', 'id': 26487169, 'id_str': '26487169', 'indices': [3, 12]}, {'screen_name': 'PatrickBuchanan', 'name': 'Patrick J. Buchanan', 'id': 19599446, 'id_str': '19599446', 'indices': [82, 98]}]"
8.62422E+17,5/10/17 21:38,b'RT @eissolomon11: #Winning ALL we do is #WIN #WIN #WIN #WIN\n\n#TrumpRussia \xf0\x9f\x98\x82\n\n#POTUS #Americans First\n\n#Maga\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/XESciypAU0',"[{'text': 'Winning', 'indices': [18, 26]}, {'text': 'WIN', 'indices': [40, 44]}, {'text': 'WIN', 'indices': [45, 49]}, {'text': 'WIN', 'indices': [50, 54]}, {'text': 'WIN', 'indices': [55, 59]}, {'text': 'TrumpRussia', 'indices': [61, 73]}, {'text': 'POTUS', 'indices': [77, 83]}, {'text': 'Americans', 'indices': [84, 94]}, {'text': 'Maga', 'indices': [102, 107]}]","[{'screen_name': 'eissolomon11', 'name': 'Deplorablegirlâù_ï¸èbot', 'id': 822462665910063105, 'id_str': '822462665910063105', 'indices': [3, 16]}]"
8.62422E+17,5/10/17 21:38,b'Hannity: Comey Is a \xe2\x80\x98National Embarrassment\xe2\x80\x99 https://t.co/mIw7G1JUQH #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [69, 80]}, {'text': 'Trump', 'indices': [81, 87]}, {'text': 'MAGA', 'indices': [88, 93]}]",[]
8.62422E+17,5/10/17 21:38,b'Oroville Dam Construction Defects Point to Original Contractors #MAGA #WakeUpAmerica https://t.co/XqjchXYlWt',"[{'text': 'MAGA', 'indices': [64, 69]}, {'text': 'WakeUpAmerica', 'indices': [70, 84]}]",[]
8.62422E+17,5/10/17 21:38,b'James Comey First Thought His Firing Was a Prank https://t.co/pCpHcEnnKy #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [73, 84]}, {'text': 'Trump', 'indices': [85, 91]}, {'text': 'MAGA', 'indices': [92, 97]}]",[]
8.62422E+17,5/10/17 21:38,b'@JohnRChase @M_R_AmerPatriot @MBOKSR_MAGA @_Makada_ Yeah - we found that out with Obama and HRClinton. Seems like n\xe2\x80\xa6 https://t.co/V30QZcgoSw',[],"[{'screen_name': 'JohnRChase', 'name': 'John R Chase', 'id': 916134758, 'id_str': '916134758', 'indices': [0, 11]}, {'screen_name': 'M_R_AmerPatriot', 'name': 'M.R.', 'id': 824466724879798274, 'id_str': '824466724879798274', 'indices': [12, 28]}, {'screen_name': 'MBOKSR_MAGA', 'name': 'Freedom_MAGA', 'id': 796899745889402880, 'id_str': '796899745889402880', 'indices': [29, 41]}, {'screen_name': '_Makada_', 'name': 'Makada _Ÿ‡º_Ÿ‡¸', 'id': 4510755552, 'id_str': '4510755552', 'indices': [42, 51]}]"
8.62422E+17,5/10/17 21:38,b'RT @bfraser747: #Comey is gone &amp; there will be a new #Trump appointment #FBI director &amp; I hope they will take #Corruption seriously. \n\n#Loc\xe2\x80\xa6',"[{'text': 'Comey', 'indices': [16, 22]}, {'text': 'Trump', 'indices': [57, 63]}, {'text': 'FBI', 'indices': [76, 80]}, {'text': 'Corruption', 'indices': [118, 129]}]","[{'screen_name': 'bfraser747', 'name': 'BRIAN FRASER', 'id': 274891222, 'id_str': '274891222', 'indices': [3, 14]}]"
8.62422E+17,5/10/17 21:38,"b'RT @baileyjer: Obama Uses Private Jet, 14-Car Convoy To Get To European CLIMATE CHANGE Speech https://t.co/ub2aBoP7f8 #rednationrising #cco\xe2\x80\xa6'","[{'text': 'rednationrising', 'indices': [118, 134]}]","[{'screen_name': 'baileyjer', 'name': 'Junkyard Dogs', 'id': 19479214, 'id_str': '19479214', 'indices': [3, 13]}]"
8.62422E+17,5/10/17 21:38,b'Video: The Truth About Gender https://t.co/PsqkEWg6zS #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [54, 65]}, {'text': 'Trump', 'indices': [66, 72]}, {'text': 'MAGA', 'indices': [73, 78]}]",[]
8.62422E+17,5/10/17 21:38,b'RT @TheRebelTV: .@TRobinsonNewEra was barred from giving this speech 5 times at #UK universities. Now see it here https://t.co/L1xx1kjqYF |\xe2\x80\xa6',"[{'text': 'UK', 'indices': [80, 83]}]","[{'screen_name': 'TheRebelTV', 'name': 'The Rebel', 'id': 3018960919, 'id_str': '3018960919', 'indices': [3, 14]}, {'screen_name': 'TRobinsonNewEra', 'name': 'Tommy Robinson', 'id': 374712154, 'id_str': '374712154', 'indices': [17, 33]}]"
8.62422E+17,5/10/17 21:38,b'RT @eissolomon11: #Winning ALL we do is #WIN #WIN #WIN #WIN\n\n#TrumpRussia \xf0\x9f\x98\x82\n\n#POTUS #Americans First\n\n#Maga\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/XESciypAU0',"[{'text': 'Winning', 'indices': [18, 26]}, {'text': 'WIN', 'indices': [40, 44]}, {'text': 'WIN', 'indices': [45, 49]}, {'text': 'WIN', 'indices': [50, 54]}, {'text': 'WIN', 'indices': [55, 59]}, {'text': 'TrumpRussia', 'indices': [61, 73]}, {'text': 'POTUS', 'indices': [77, 83]}, {'text': 'Americans', 'indices': [84, 94]}, {'text': 'Maga', 'indices': [102, 107]}]","[{'screen_name': 'eissolomon11', 'name': 'Deplorablegirlâù_ï¸èbot', 'id': 822462665910063105, 'id_str': '822462665910063105', 'indices': [3, 16]}]"
8.62422E+17,5/10/17 21:38,b'Professor: \xe2\x80\x9cSome White People May Have to Die\xe2\x80\x9d to Solve Racism https://t.co/zc0BxFiP3w #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [87, 98]}, {'text': 'Trump', 'indices': [99, 105]}, {'text': 'MAGA', 'indices': [106, 111]}]",[]
8.62422E+17,5/10/17 21:38,"b""RT @Lrihendry: SORRY, Liberal fool Chuck Schumer you and your liberal friends can't have it both ways. #FBIDirector #ComeyHearing #chucksch\xe2\x80\xa6""","[{'text': 'FBIDirector', 'indices': [103, 115]}, {'text': 'ComeyHearing', 'indices': [116, 129]}]","[{'screen_name': 'Lrihendry', 'name': 'Lori Hendry', 'id': 129235890, 'id_str': '129235890', 'indices': [3, 13]}]"
8.62422E+17,5/10/17 21:38,b'Jakarta\xe2\x80\x99s Christian Governor Jailed for Blasphemy Against Islam https://t.co/cnbdqSTC9O #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [88, 99]}, {'text': 'Trump', 'indices': [100, 106]}, {'text': 'MAGA', 'indices': [107, 112]}]",[]
8.62422E+17,5/10/17 21:38,b'RT @skb_sara: https://t.co/yDaOKnGFdb Report : Obama Funded Terror Group Hezbollah to the Tune of $600 Million #wednesdaymotivation #obamal\xe2\x80\xa6',"[{'text': 'wednesdaymotivation', 'indices': [111, 131]}]","[{'screen_name': 'skb_sara', 'name': 'Sara', 'id': 167603204, 'id_str': '167603204', 'indices': [3, 12]}]"
8.62422E+17,5/10/17 21:38,b'Ivanka Pressures Trump to Push Global Warming as Earth Enters New Ice Age https://t.co/Zd2IXV7l5p #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [98, 109]}, {'text': 'Trump', 'indices': [110, 116]}, {'text': 'MAGA', 'indices': [117, 122]}]",[]
8.62422E+17,5/10/17 21:38,b'RT @TruthFeedNews: Sarah Huckabee Just Dropped a MOAB on Hypocritical Dems Supporting Comey https://t.co/lwwgcfq5w9 #maga #trumptrain #trump',"[{'text': 'maga', 'indices': [116, 121]}, {'text': 'trumptrain', 'indices': [122, 133]}, {'text': 'trump', 'indices': [134, 140]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
8.62422E+17,5/10/17 21:38,b'RT @Corrynmb: Now that Comey is gone--Next up on the agenda - #LockHerUp #ComeyFiring #MAGA https://t.co/eByIV7LPks',"[{'text': 'LockHerUp', 'indices': [62, 72]}, {'text': 'ComeyFiring', 'indices': [73, 85]}, {'text': 'MAGA', 'indices': [86, 91]}]","[{'screen_name': 'Corrynmb', 'name': 'Corryn Mobley_Ÿ‡º_Ÿ‡¸', 'id': 24233697, 'id_str': '24233697', 'indices': [3, 12]}]"
8.62422E+17,5/10/17 21:38,b'Immoral Left Sinks Teeth Into Trump\xe2\x80\x99s Family #MAGA #WakeUpAmerica https://t.co/51fQ4jlFEJ',"[{'text': 'MAGA', 'indices': [45, 50]}, {'text': 'WakeUpAmerica', 'indices': [51, 65]}]",[]
8.62422E+17,5/10/17 21:38,b'Polish MP: \xe2\x80\x9cFrench No Longer Have Strength to Fight For France\xe2\x80\x9d https://t.co/ZUGNvN8Vns #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [88, 99]}, {'text': 'Trump', 'indices': [100, 106]}, {'text': 'MAGA', 'indices': [107, 112]}]",[]
8.62422E+17,5/10/17 21:38,b'Trump Eviscerates Dems Amid Comey Uproar https://t.co/Mcy39sGZTe #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [65, 76]}, {'text': 'Trump', 'indices': [77, 83]}, {'text': 'MAGA', 'indices': [84, 89]}]",[]
8.62422E+17,5/10/17 21:38,b'RT @BullChecker: @DougGT500 @CarlaNBowen @blake09220683 @JohninTexas3 @LuisMasasi @afcchampsagain @AaronKallas @amisner2k @oldtrooper75 @ma\xe2\x80\xa6',[],"[{'screen_name': 'BullChecker', 'name': '- Bull With Horns -', 'id': 3115803462, 'id_str': '3115803462', 'indices': [3, 15]}, {'screen_name': 'DougGT500', 'name': '_Ÿ‘Œ_Ÿè»Doug _Ÿê¸ 2112', 'id': 1570527168, 'id_str': '1570527168', 'indices': [17, 27]}, {'screen_name': 'CarlaNBowen', 'name': 'Carla Olson', 'id': 783725757004705792, 'id_str': '783725757004705792', 'indices': [28, 40]}, {'screen_name': 'blake09220683', 'name': 'Cowboy Blake', 'id': 709464364776968192, 'id_str': '709464364776968192', 'indices': [41, 55]}, {'screen_name': 'JohninTexas3', 'name': 'John in Texas', 'id': 853733533864542208, 'id_str': '853733533864542208', 'indices': [56, 69]}, {'screen_name': 'LuisMasasi', 'name': 'KGB Spy Luis Masasi', 'id': 2821361309, 'id_str': '2821361309', 'indices': [70, 81]}, {'screen_name': 'afcchampsagain', 'name': 'G.O.A.T.', 'id': 709443025311830017, 'id_str': '709443025311830017', 'indices': [82, 97]}, {'screen_name': 'AaronKallas', 'name': 'Archie', 'id': 3069191310, 'id_str': '3069191310', 'indices': [98, 110]}, {'screen_name': 'amisner2k', 'name': 'Americana Man', 'id': 2255268691, 'id_str': '2255268691', 'indices': [111, 121]}, {'screen_name': 'oldtrooper75', 'name': 'Tim Collier', 'id': 3387654850, 'id_str': '3387654850', 'indices': [122, 135]}]"
8.62422E+17,5/10/17 21:38,"b'RT @Stonewall_77: Hayden is a Traitor, a Fool, or both! Comey is free to speak more than before. Hayden fears he will speak. https://t.co/Y\xe2\x80\xa6'",[],"[{'screen_name': 'Stonewall_77', 'name': 'Author Lee Jackson', 'id': 885733974, 'id_str': '885733974', 'indices': [3, 16]}]"
8.62422E+17,5/10/17 21:38,b'Dems Suddenly Care About Constitution Over Trump\xe2\x80\x99s Firing of Comey https://t.co/MxLT6huYuc #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [91, 102]}, {'text': 'Trump', 'indices': [103, 109]}, {'text': 'MAGA', 'indices': [110, 115]}]",[]
8.62422E+17,5/10/17 21:38,"b""RT @KellyAlfaroBeck: I'm just going to set these down right here, @kurteichenwald. \n\nThank you for your support. \n\n#MAGA \n#comeyfired https\xe2\x80\xa6""","[{'text': 'MAGA', 'indices': [115, 120]}, {'text': 'comeyfired', 'indices': [122, 133]}]","[{'screen_name': 'KellyAlfaroBeck', 'name': 'Kelly B _ŸŒ_', 'id': 1029962912, 'id_str': '1029962912', 'indices': [3, 19]}, {'screen_name': 'kurteichenwald', 'name': 'Kurt Eichenwald', 'id': 215207998, 'id_str': '215207998', 'indices': [66, 81]}]"
8.62422E+17,5/10/17 21:38,b'\xe2\x80\x98Now They Play So Sad\xe2\x80\x99: Trump slams Democrats For Flip Flopping On Comey https://t.co/BxjAI9krGw #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [97, 108]}, {'text': 'Trump', 'indices': [109, 115]}, {'text': 'MAGA', 'indices': [116, 121]}]",[]
8.62422E+17,5/10/17 21:38,"b""RT @bfraser747: \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8  @chuckschumer there was no #CoverUp. &amp; it wasn't #RussianCollusion\n\n\xf0\x9f\x91\x89 #COMEY was the real threat to influencing future\xe2\x80\xa6""","[{'text': 'CoverUp', 'indices': [47, 55]}, {'text': 'RussianCollusion', 'indices': [73, 90]}, {'text': 'COMEY', 'indices': [94, 100]}]","[{'screen_name': 'bfraser747', 'name': 'BRIAN FRASER', 'id': 274891222, 'id_str': '274891222', 'indices': [3, 14]}, {'screen_name': 'chuckschumer', 'name': 'Chuck Schumer', 'id': 1872999342, 'id_str': '1872999342', 'indices': [20, 33]}]"
8.62422E+17,5/10/17 21:38,b'RT @GeorgiaDirtRoad: .@SarahHuckabee needs to be Press Secretary! \n\n#LovedIt #YoureHired #MAGA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nhttps://t.co/w4RQeGqwvJ',"[{'text': 'LovedIt', 'indices': [68, 76]}, {'text': 'YoureHired', 'indices': [77, 88]}, {'text': 'MAGA', 'indices': [89, 94]}]","[{'screen_name': 'GeorgiaDirtRoad', 'name': 'Shannon _Ÿ‡º_Ÿ‡¸_ŸŒ_', 'id': 806579094729224192, 'id_str': '806579094729224192', 'indices': [3, 19]}, {'screen_name': 'SarahHuckabee', 'name': 'Sarah Huckabee', 'id': 5509762, 'id_str': '5509762', 'indices': [22, 36]}]"
8.62422E+17,5/10/17 21:38,"b'This Video Was Banned By Youtube, Infowars Fights Back https://t.co/MelJ9k16RR #FreeSpeech #Trump #MAGA'","[{'text': 'FreeSpeech', 'indices': [79, 90]}, {'text': 'Trump', 'indices': [91, 97]}, {'text': 'MAGA', 'indices': [98, 103]}]",[]
8.62422E+17,5/10/17 21:38,"b'RT @JohnPaul_USA: Dems can\'t comprehend the @POTUS doesn\'t care about the ""optics"" or the ""timing."" He did what he had to do when it needed\xe2\x80\xa6'",[],"[{'screen_name': 'JohnPaul_USA', 'name': 'John Paul', 'id': 833208041419919361, 'id_str': '833208041419919361', 'indices': [3, 16]}, {'screen_name': 'POTUS', 'name': 'President Trump', 'id': 822215679726100480, 'id_str': '822215679726100480', 'indices': [44, 50]}]"
8.62422E+17,5/10/17 21:38,b'RT @McFaul: This really happened? Embarrassing. America first? #Maga ? Putin would never do that. https://t.co/zg3bDwPMrW',"[{'text': 'Maga', 'indices': [63, 68]}]","[{'screen_name': 'McFaul', 'name': 'Michael McFaul', 'id': 454099919, 'id_str': '454099919', 'indices': [3, 10]}]"
8.62422E+17,5/10/17 21:38,b'@Whysodumb3 @LukewSavage Lol. So much fun watching you folks go completely insane. Hang in there! #MAGA',"[{'text': 'MAGA', 'indices': [98, 103]}]","[{'screen_name': 'Whysodumb3', 'name': 'stand up america', 'id': 856646553393614852, 'id_str': '856646553393614852', 'indices': [0, 11]}, {'screen_name': 'LukewSavage', 'name': 'Luke Savage', 'id': 283258239, 'id_str': '283258239', 'indices': [12, 24]}]"
8.62422E+17,5/10/17 21:38,"b'Infowars Promotes Freedom, The Left Promotes Violence https://t.co/hfJkhLudFL #FreeSpeech #Trump #MAGA'","[{'text': 'FreeSpeech', 'indices': [78, 89]}, {'text': 'Trump', 'indices': [90, 96]}, {'text': 'MAGA', 'indices': [97, 102]}]",[]
8.62422E+17,5/10/17 21:38,b'Paul: Dems Pushing a \xe2\x80\x98Huge Myth\xe2\x80\x99 About Trump Collusion With Russia https://t.co/uvLOfNoZog #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [91, 102]}, {'text': 'Trump', 'indices': [103, 109]}, {'text': 'MAGA', 'indices': [110, 115]}]",[]
8.62422E+17,5/10/17 21:38,"b'@DrMartyFox @bfraser747 Cryin Chuck, you need to go join @HillaryClinton in the woods \xf0\x9f\x87\xba\xf0\x9f\x87\xb8MAGA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'",[],"[{'screen_name': 'DrMartyFox', 'name': 'Dr. Marty Fox', 'id': 26900055, 'id_str': '26900055', 'indices': [0, 11]}, {'screen_name': 'bfraser747', 'name': 'BRIAN FRASER', 'id': 274891222, 'id_str': '274891222', 'indices': [12, 23]}, {'screen_name': 'HillaryClinton', 'name': 'Hillary Clinton', 'id': 1339835893, 'id_str': '1339835893', 'indices': [57, 72]}]"
8.62422E+17,5/10/17 21:38,b'Colbert Corrects Audience After They Cheer Trump\xe2\x80\x99s Firing of Comey https://t.co/mqbc60Rulu #FreeSpeech #Trump #MAGA',"[{'text': 'FreeSpeech', 'indices': [91, 102]}, {'text': 'Trump', 'indices': [103, 109]}, {'text': 'MAGA', 'indices': [110, 115]}]",[]
8.62422E+17,5/10/17 21:38,"b'RT @TruthFeedNews: BREAKING : WH Confirms Trump Wanted to FIRE Comey Since ""DAY ONE"" https://t.co/cy5NmRvKYJ #maga #trumptrain #trump'","[{'text': 'maga', 'indices': [109, 114]}, {'text': 'trumptrain', 'indices': [115, 126]}, {'text': 'trump', 'indices': [127, 133]}]","[{'screen_name': 'TruthFeedNews', 'name': 'TruthFeed News', 'id': 707278892801765377, 'id_str': '707278892801765377', 'indices': [3, 17]}]"
